catId;catName;catParent;catPosition;catIsProductCatalogueEnabled
107011;X7;4978;101;false
248970;XL;4978;102;false
5006;Inne modele;4978;103;false
64290;C510;5044;0;false
53993;C702;5044;1;false
53994;C902;5044;2;false
55831;C905;5044;3;false
19135;K510i;5044;4;false
46790;K550i;5044;5;false
14473;K750i;5044;6;false
50995;K770i;5044;7;false
19725;K800i;5044;8;false
49484;K850i;5044;9;false
108677;TXT;5044;10;false
107027;TXT Pro;5044;11;false
47017;W200i;5044;12;false
70546;W205;5044;13;false
57361;W595;5044;14;false
52919;W890i;5044;15;false
50386;W910i;5044;16;false
66398;W995;5044;17;false
100006;XPERIA Arc;5044;18;false
110283;XPERIA Arc S;5044;19;false
107031;XPERIA Mini Pro;5044;20;false
108678;XPERIA Neo V;5044;21;false
101614;XPERIA Play;5044;22;false
107028;XPERIA Ray;5044;23;false
79506;XPERIA X10;5044;24;false
87855;XPERIA X10 mini;5044;25;false
87856;XPERIA X10 mini pro;5044;26;false
95755;XPERIA X8;5044;27;false
74165;Aino;5044;28;false
95754;Cedar;5044;29;false
79505;Elm;5044;30;false
91177;Hazel;5044;31;false
108676;Live;5044;32;false
74167;Satio;5044;33;false
91178;Spiro;5044;34;false
78055;Vivaz;5044;35;false
74168;Yari;5044;36;false
101615;Yendo;5044;37;false
91179;Zylo;5044;38;false
5045;Inne modele;5044;39;false
5060;Akcesoria i części;5054;0;false
95831;Anteny;5054;1;false
5058;CB Radia;5054;2;false
5057;Radiotelefony przenośne;5054;3;false
5055;Pozostałe;5054;4;false
16625;Uszkodzone;5054;5;false
16630;Filtry;5060;0;false
46820;Głośniki;5060;1;false
46818;Kable i wtyki;5060;2;false
46819;Mierniki;5060;3;false
16627;Mikrofony;5060;4;false
16628;Uchwyty i podstawy;5060;5;false
16629;Wzmacniacze;5060;6;false
16631;Zasilacze;5060;7;false
16626;Pozostałe;5060;8;false
5063;Akcesoria i części;5061;0;false
5065;Literatura i instrukcje;5061;1;false
28271;Radiostacje;5061;2;false
5062;Pozostałe;5061;3;false
16635;Anteny;5063;0;false
16638;Gniazda i złącza;5063;1;false
16636;Kondensatory;5063;2;false
16637;Kwarce i filtry;5063;3;false
28269;Lampy;5063;4;false
28270;Moduły i płytki;5063;5;false
28267;Półprzewodniki;5063;6;false
28268;Przewody;5063;7;false
16634;Pozostałe;5063;8;false
14226;Urządzenia;5111;0;false
14227;Akcesoria;5111;1;false
14238;Akcesoria;5119;0;false
67192;Atrapy;5119;1;false
14237;Kamery;5119;2;false
16307;Karty DVR;5119;3;false
14240;Monitory;5119;4;false
14239;Rejestratory;5119;5;false
51829;Zestawy;5119;6;false
19174;Kineskopowe;5120;0;false
14241;LCD;5120;1;false
5123;Plazmowe;5120;2;false
5124;Pozostałe;5120;3;false
49161;LG;5123;0;false
49162;Panasonic;5123;1;false
49163;Pioneer;5123;2;false
49164;Samsung;5123;3;false
49160;Inni producenci;5123;4;false
5194;Alpine;5185;0;false
5196;Blaupunkt;5185;1;false
5195;Clarion;5185;2;false
5197;JVC;5185;3;false
5198;Kenwood;5185;4;false
5199;Panasonic;5185;5;false
20177;Philips;5185;6;false
5200;Pioneer;5185;7;false
5201;Sony;5185;8;false
14175;Fabryczne;5185;9;false
5193;Inni producenci;5185;10;false
8769;Alpine;5186;0;false
8770;Blaupunkt;5186;1;false
8771;Clarion;5186;2;false
8772;JVC;5186;3;false
8773;Kenwood;5186;4;false
67155;LG;5186;5;false
8774;Panasonic;5186;6;false
8775;Pioneer;5186;7;false
8776;Sony;5186;8;false
14176;Fabryczne;5186;9;false
8768;Inni producenci;5186;10;false
5203;Alpine;5188;0;false
5205;Blaupunkt;5188;1;false
5204;Clarion;5188;2;false
14178;Grundig;5188;3;false
5206;JVC;5188;4;false
5207;Kenwood;5188;5;false
5208;Panasonic;5188;6;false
20176;Philips;5188;7;false
5209;Pioneer;5188;8;false
5210;Sony;5188;9;false
14177;Fabryczne;5188;10;false
5202;Inni producenci;5188;11;false
50311;Denon;5232;0;false
51710;Harman Kardon;5232;1;false
63466;JVC;5232;2;false
50312;Kenwood;5232;3;false
51711;Marantz;5232;4;false
66885;NAD;5232;5;false
14271;Onkyo;5232;6;false
14272;Pioneer;5232;7;false
14276;Polskie;5232;8;false
66886;Rotel;5232;9;false
14273;Sony;5232;10;false
14274;Technics;5232;11;false
14275;Yamaha;5232;12;false
14270;Inni producenci;5232;13;false
76330;Arcam;5233;0;false
76331;Cambridge Audio;5233;1;false
14278;Denon;5233;2;false
14279;Harman Kardon;5233;3;false
63467;Marantz;5233;4;false
76332;NAD;5233;5;false
14280;Onkyo;5233;6;false
76333;Panasonic;5233;7;false
14281;Pioneer;5233;8;false
14282;Sony;5233;9;false
14283;Technics;5233;10;false
14284;Yamaha;5233;11;false
14277;Inni producenci;5233;12;false
47478;Kinkiety;5315;0;false
47477;Lampy;5315;1;false
47479;Żarówki i oprawy;5315;2;false
47476;Pozostałe;5315;3;false
49855;Abażury i klosze;5317;0;false
5318;Lampy;5317;1;false
10774;Źródła światła;5317;2;false
5321;Pozostałe;5317;3;false
68714;Akcesoria barmańskie;5328;0;false
110917;Akcesoria kuchenne;5328;1;false
110916;Blachy i formy do pieczenia;5328;2;false
49871;Chlebaki;5328;3;false
110926;Czajniki i imbryki;5328;4;false
68722;Deski do krojenia;5328;5;false
15978;Garnki i patelnie;5328;6;false
68724;Maselniczki;5328;7;false
110933;Maszynki i roboty kuchenne;5328;8;false
110932;Miski;5328;9;false
68705;Młynki i moździerze;5328;10;false
110935;Naczynia żaroodporne;5328;11;false
15977;Noże  i nożyce kuchenne;5328;12;false
15979;Pojemniki kuchenne;5328;13;false
110937;Przechowywanie żywności;5328;14;false
68721;Sitka i cedzaki;5328;15;false
110938;Solniczki i pieprzniczki;5328;16;false
110939;Stolnice i wałki;5328;17;false
110940;Tace;5328;18;false
110942;Termometry i minutniki;5328;19;false
110941;Termosy;5328;20;false
110943;Wagi i miarki kuchenne;5328;21;false
110944;Zaparzacze i kawiarki;5328;22;false
110945;Ręczniczki, rękawice i fartuchy;5328;23;false
15974;Pozostałe;5328;24;false
90174;Krewetki i raki;5336;0;false
90175;Ryby;5336;1;false
90176;Ślimaki;5336;2;false
90177;Inne zwierzęta;5336;3;false
28058;Sztuczne;5337;0;false
28057;Żywe;5337;1;false
28047;Akwaria;5338;0;false
90096;Maty i podstawki;5338;1;false
28048;Zestawy;5338;2;false
93054;Higiena intymna;5352;0;false
93055;Mydła;5352;1;false
93056;Myjki i gąbki;5352;2;false
93057;Płyny, emulsje, olejki;5352;3;false
93058;Sole i kule;5352;4;false
93059;Żele;5352;5;false
93053;Pozostałe;5352;6;false
47627;Kosmetyki po opalaniu;5366;0;false
47628;Opalanie na słońcu;5366;1;false
47629;Opalanie w solarium;5366;2;false
47630;Samoopalacze;5366;3;false
47625;Pozostałe;5366;4;false
15575;adidas;5545;0;false
55208;Asics;5545;1;false
87982;Atmosphere;5545;2;false
254058;Big Star;5545;3;false
15576;Converse;5545;4;false
55209;DC;5545;5;false
55210;Diverse;5545;6;false
55211;Ecco;5545;7;false
55212;Etnies;5545;8;false
55213;Expander;5545;9;false
55214;Fila;5545;10;false
55215;Kappa;5545;11;false
55216;Lacoste;5545;12;false
55217;Lonsdale;5545;13;false
55218;McArthur;5545;14;false
55756;New Age;5545;15;false
55219;New Balance;5545;16;false
15578;Nike;5545;17;false
15577;Puma;5545;18;false
15579;Reebok;5545;19;false
55220;Salomon;5545;20;false
253458;The North Face;5545;21;false
87983;Tommy Hilfiger;5545;22;false
55221;Vans;5545;23;false
15580;Pozostałe;5545;24;false
15581;adidas;5546;0;false
55222;And1;5546;1;false
55223;Asics;5546;2;false
254059;Big Star;5546;3;false
55224;Caterpillar;5546;4;false
15582;Converse;5546;5;false
69221;Cormax;5546;6;false
55225;DC;5546;7;false
55226;Diverse;5546;8;false
55227;Ecco;5546;9;false
55228;Everlast;5546;10;false
55229;Expander;5546;11;false
55230;Fila;5546;12;false
55231;Kappa;5546;13;false
55232;Lacoste;5546;14;false
55233;Lonsdale;5546;15;false
55234;McArthur;5546;16;false
55757;New Age;5546;17;false
55235;New Balance;5546;18;false
15583;Nike;5546;19;false
15584;Puma;5546;20;false
15585;Reebok;5546;21;false
55236;Salomon;5546;22;false
55237;Skechers;5546;23;false
253459;The North Face;5546;24;false
55238;Tommy Hilfiger;5546;25;false
55239;Umbro;5546;26;false
55240;Vans;5546;27;false
15586;Pozostałe;5546;28;false
8659;Chopper, Cruiser;5557;0;false
8660;Cross, Enduro;5557;1;false
5560;Motorowery;5557;2;false
251171;Quady, ATV;5557;3;false
8663;Skutery;5557;4;false
8661;Sportowe;5557;5;false
8662;Szosowo-Turystyczne;5557;6;false
5562;Pozostałe;5557;7;false
251003;Nowe;5560;0;false
251002;Używane;5560;1;false
251226;Nowe;5562;0;false
251225;Używane;5562;1;false
5596;Hard;5584;0;false
5599;Metal;5584;1;false
10826;Progresywny;5584;2;false
5598;Punk;5584;3;false
5597;Soft, Klasyczny;5584;4;false
5601;Pozostałe;5584;5;false
5594;Polski;5585;0;false
5595;Zagraniczny;5585;1;false
9538;Polski;5602;0;false
9539;Zagraniczny;5602;1;false
5612;Polski;5603;0;false
5613;Zagraniczny;5603;1;false
89752;Bajki;5608;0;false
89755;Dla dzieci i młodzieży;5608;1;false
89754;Dla niemowląt;5608;2;false
89753;Edukacyjne, lektury;5608;3;false
89756;Pozostałe;5608;4;false
5610;Polskie;5609;0;false
5611;Zagraniczne;5609;1;false
12844;Zestawy;5609;2;false
52734;Dance;5611;0;false
52735;House;5611;1;false
16205;Muzyka alternatywna;5611;2;false
9525;Pop;5611;3;false
16203;Rap, Hip-Hop;5611;4;false
52736;R'n'B, Soul;5611;5;false
9526;Rock;5611;6;false
16204;Techno, Trance;5611;7;false
9527;Pozostałe;5611;8;false
9528;Zestawy;5611;9;false
16185;1970 i starsze;5613;0;false
16186;1971-1980;5613;1;false
16187;1981-1990;5613;2;false
16188;1991-2000;5613;3;false
16189;2001 i młodsze;5613;4;false
5632;Hard;5620;0;false
5635;Metal;5620;1;false
10825;Progresywny;5620;2;false
5634;Punk;5620;3;false
5633;Soft, Klasyczny;5620;4;false
5637;Pozostałe;5620;5;false
5630;Polski;5621;0;false
5631;Zagraniczny;5621;1;false
5628;Polskie;5627;0;false
5629;Zagraniczne;5627;1;false
250107;Beletrystyka;5893;0;false
250111;Biznes i finanse;5893;1;false
250103;Dla dzieci i młodzieży;5893;2;false
251822;E-kursy;5893;3;false
250109;Fantastyka;5893;4;false
250802;Informatyka;5893;5;false
250108;Kryminał i sensacja;5893;6;false
250104;Kultura, sztuka, rozrywka;5893;7;false
250110;Literatura faktu;5893;8;false
250105;Popularnonaukowe i akademickie;5893;9;false
250106;Poradniki;5893;10;false
250102;Pozostałe;5893;11;false
6048;Bitewne;5916;0;false
6050;Fabularne (RPG);5916;1;false
6049;Karciane kolekcjonerskie;5916;2;false
19530;Karciane tradycyjne;5916;3;false
6051;Planszowe;5916;4;false
6047;Pozostałe;5916;5;false
6053;Akcesoria i makiety;6048;0;false
9191;Lord of the Rings;6048;1;false
19527;Star Wars Miniatures;6048;2;false
6056;Warzone;6048;3;false
6057;WH 40000;6048;4;false
6058;WH Fantasy Battle;6048;5;false
6059;Inne systemy;6048;6;false
6052;Pozostałe;6048;7;false
6060;Akcesoria i pisma;6049;0;false
6061;Doom Trooper;6049;1;false
6062;Dragon Ball;6049;2;false
16344;Duel Masters;6049;3;false
6065;Lord of the Rings;6049;4;false
6066;Magic: The Gathering;6049;5;false
6067;Pokemon;6049;6;false
6068;Star Wars;6049;7;false
95600;Veto;6049;8;false
28390;World of Warcraft;6049;9;false
9324;Yu-Gi-Oh!;6049;10;false
6070;Pozostałe;6049;11;false
6099;Akcesoria i pisma;6050;0;false
6100;Systemy (inne języki);6050;1;false
6101;Systemy (język polski);6050;2;false
6098;Pozostałe;6050;3;false
6104;Fantasy;6051;0;false
45849;Kości;6051;1;false
6106;Logiczne i edukacyjne;6051;2;false
6105;Rodzinne;6051;3;false
45850;Scrabble i podobne;6051;4;false
6103;Strategie;6051;5;false
6107;Szachy;6051;6;false
6108;Warcaby;6051;7;false
6102;Pozostałe;6051;8;false
45836;Chaos Space Marines;6057;0;false
45837;Dark Eldar;6057;1;false
45838;Eldar;6057;2;false
45839;Imperial Guard;6057;3;false
45840;Imperial Inquisition/Inquisition;6057;4;false
45841;Necrons;6057;5;false
45842;Orks;6057;6;false
45843;Space Marines;6057;7;false
45844;Tau Empire;6057;8;false
45845;Tyranids;6057;9;false
45835;Zestawy;6057;10;false
45834;Pozostałe;6057;11;false
12956;Bretonnia;6058;0;false
12955;Chaos;6058;1;false
82483;Daemons of Chaos;6058;2;false
12957;Dark Elves;6058;3;false
12959;Dwarfs;6058;4;false
12960;Empire;6058;5;false
12961;High Elves;6058;6;false
12962;Lizardmen;6058;7;false
12963;Ogre Kingdoms;6058;8;false
12964;Orcs and Goblins;6058;9;false
12965;Skaven;6058;10;false
19528;Tomb Kings;6058;11;false
19529;Vampire Counts;6058;12;false
12967;Wood Elves;6058;13;false
12954;Zestawy;6058;14;false
12953;Pozostałe;6058;15;false
6089;Artefakty;6066;0;false
6090;Białe;6066;1;false
6091;Czarne;6066;2;false
6092;Czerwone;6066;3;false
6093;Lądy;6066;4;false
6094;Multikolor;6066;5;false
6095;Niebieskie;6066;6;false
6096;Zielone;6066;7;false
6097;Zestawy kart;6066;8;false
6087;Pozostałe;6066;9;false
9321;SW:CCG (Decipher);6068;0;false
9323;Pozostałe;6068;1;false
9319;Decki i boostery (nowe);6097;0;false
9320;Talie i repacki;6097;1;false
9318;Pozostałe;6097;2;false
45847;Dungeons & Dragons;6101;0;false
45848;Warhammer;6101;1;false
45846;Pozostałe;6101;2;false
6110;Akcesoria i pisma;6107;0;false
6111;Drewniane;6107;1;false
6112;Elektroniczne;6107;2;false
6113;Magnetyczne;6107;3;false
9241;Szklane;6107;4;false
6109;Pozostałe;6107;5;false
145200;F-type;8641;0;false
12548;S-Type;8641;1;false
12547;X-Type;8641;2;false
253857;XE;8641;3;false
110748;XF;8641;4;false
12545;XJ;8641;5;false
49269;XK;8641;6;false
12544;Pozostałe;8641;7;false
49274;Carens;8642;0;false
12553;Carnival;8642;1;false
46086;Cee'd;8642;2;false
18971;Cerato;8642;3;false
12554;Clarus;8642;4;false
18206;Joice;8642;5;false
49276;Magentis;8642;6;false
18970;Opirus;8642;7;false
123402;Optima;8642;8;false
14653;Picanto;8642;9;false
12555;Pride;8642;10;false
146739;Pro_cee'd;8642;11;false
49277;Retona;8642;12;false
12556;Rio;8642;13;false
12557;Sephia;8642;14;false
12558;Shuma;8642;15;false
14654;Sorento;8642;16;false
124272;Soul;8642;17;false
12559;Sportage;8642;18;false
125119;Venga;8642;19;false
12552;Pozostałe;8642;20;false
50895;110;8643;0;false
18221;2107;8643;1;false
18222;Niva;8643;2;false
18223;Samara;8643;3;false
18220;Pozostałe;8643;4;false
14667;911;8644;0;false
14668;924;8644;1;false
18356;928;8644;2;false
14669;944;8644;3;false
18357;Boxster;8644;4;false
14670;Cayenne;8644;5;false
57996;Cayman;8644;6;false
249762;Macan;8644;7;false
106592;Panamera;8644;8;false
14666;Pozostałe;8644;9;false
251183;Nowe;8659;0;false
251182;Używane;8659;1;false
251185;Nowe;8660;0;false
251184;Używane;8660;1;false
251189;Nowe;8661;0;false
251188;Używane;8661;1;false
251191;Nowe;8662;0;false
251190;Używane;8662;1;false
251224;Nowe;8663;0;false
251223;Używane;8663;1;false
8684;Amortyzatory i elementy;8683;0;false
250866;Belki zawieszenia;8683;1;false
18962;Łożyska i piasty kół;8683;2;false
250869;Podkładki sprężyn zawieszenia;8683;3;false
250870;Resory i elementy;8683;4;false
250874;Sfery zawieszenia;8683;5;false
18965;Sprężyny zawieszenia;8683;6;false
250875;Stabilizatory i elementy;8683;7;false
250882;Wahacze i elementy;8683;8;false
250902;Zwrotnice;8683;9;false
8687;Pozostałe;8683;10;false
19063;Amortyzatory Przednie;8684;0;false
19064;Amortyzatory Tylne;8684;1;false
19062;Komplety amortyzatorów (przód i tył);8684;2;false
250863;Osłony i odboje amortyzatorów;8684;3;false
250864;Poduszki i łożyska amortyzatorów;8684;4;false
250865;Tuleje amortyzatorów;8684;5;false
253790;Chipy;8695;0;false
253791;Elementy zawieszenia;8695;1;false
253792;Filtry;8695;2;false
253793;Klaksony, fanfary;8695;3;false
253794;Magnetyzery;8695;4;false
253795;Strumienice;8695;5;false
253796;Tłumiki sportowe;8695;6;false
253797;Pozostałe;8695;7;false
18999;Alarmy;8721;0;false
147483;Bagażniki;8721;1;false
19000;Blokady;8721;2;false
19001;Interkomy;8721;3;false
19002;Kufry;8721;4;false
19003;Pokrowce;8721;5;false
19004;Sakwy i torby;8721;6;false
19005;Siatki bagażowe;8721;7;false
147482;Stojaki, podnośniki;8721;8;false
18998;Pozostałe;8721;9;false
8752;PRL 1945 - 1990;8751;0;false
8753;III RP 1990 -;8751;1;false
8754;obiegowe;8752;0;false
9024;zestawy;8752;1;false
8755;kolekcjonerskie;8752;2;false
8756;próbne;8752;3;false
9001;2 zł okolicznościowe;8753;0;false
249502;5 zł okolicznościowe;8753;1;false
8757;obiegowe;8753;2;false
9025;zestawy;8753;3;false
8758;kolekcjonerskie;8753;4;false
8759;próbne;8753;5;false
8761;Lotnicze;8760;0;false
26957;Pojazdy wojskowe;8760;1;false
8762;Samochody;8760;2;false
8763;Szkutnicze;8760;3;false
16217;Aparatury;8760;4;false
8764;Części i Akcesoria;8760;5;false
16216;Pozostałe;8760;6;false
250408;Drony;8761;0;false
51144;Samoloty i szybowce;8761;1;false
51145;Śmigłowce;8761;2;false
8786;Analogowe;8785;0;false
76282;Kamery Digital8;8785;1;false
76281;Kamery DVD;8785;2;false
76283;Kamery MiniDV;8785;3;false
76284;Kamery na karty pamięci;8785;4;false
147894;Kamery sportowe;8785;5;false
76285;Kamery z HDD;8785;6;false
147893;Wideorejestratory;8785;7;false
76286;Kamery cyfrowe pozostałe;8785;8;false
8788;Akcesoria;8785;9;false
8789;Nośniki;8785;10;false
14206;Torby, futerały;8785;11;false
8790;Zasilanie;8785;12;false
14208;Literatura i instrukcje;8785;13;false
14207;Uszkodzone;8785;14;false
8791;Pozostałe;8785;15;false
8792;8mm;8786;0;false
8793;Hi8;8786;1;false
8794;VHS;8786;2;false
8795;Pozostałe;8786;3;false
8804;Akumulatory;8790;0;false
8805;Ładowarki;8790;1;false
8806;Zasilacze;8790;2;false
20047;Canon;8804;0;false
20048;JVC;8804;1;false
20049;Panasonic;8804;2;false
20050;Samsung;8804;3;false
20051;Sony;8804;4;false
20052;Uniwersalne;8804;5;false
20053;Inni producenci;8804;6;false
8847;Akcesoria fotograficzne;8845;0;false
110589;Aparaty analogowe;8845;1;false
110618;Aparaty cyfrowe;8845;2;false
8848;Karty pamięci;8845;3;false
110696;Lampy błyskowe;8845;4;false
50590;Obiektywy;8845;5;false
148923;Wyposażenie studia;8845;6;false
110672;Zasilanie aparatów;8845;7;false
124882;Literatura i instrukcje;8845;8;false
124883;Sprzęt optyczny;8845;9;false
253038;Usługi;8845;10;false
8849;Pozostałe;8845;11;false
19976;Akcesoria i środki czyszczące;8847;0;false
28155;Akcesoria wodoszczelne;8847;1;false
8850;Albumy, ramki na zdjęcia;8847;2;false
17686;Części zamienne;8847;3;false
8851;Drukarki fotograficzne;8847;4;false
8852;Filmy i klisze;8847;5;false
8853;Filtry;8847;6;false
11705;Folie ochronne i osłony LCD;8847;7;false
8854;Futerały i paski;8847;8;false
8855;Kable, przewody i stacje dokujące;8847;9;false
16278;Konwertery;8847;10;false
8857;Makro;8847;11;false
16284;Minilaby;8847;12;false
148172;Multicoptery i drony;8847;13;false
97891;Muszle oczne i wizjery;8847;14;false
8859;Osłony na obiektywy;8847;15;false
19982;Papiery i folie fotograficzne;8847;16;false
19983;Piloty;8847;17;false
97892;Poziomice;8847;18;false
28156;Pudełka;8847;19;false
8860;Rzutniki;8847;20;false
148922;Stabilizatory obrazu dla aparatów i kamer;8847;21;false
8861;Statywy;8847;22;false
11718;Światłomierze;8847;23;false
8862;Torby i plecaki;8847;24;false
8863;Tuleje, pierścienie redukcyjne;8847;25;false
8864;Wyposażenie ciemni;8847;26;false
8866;Zestawy akcesoriów;8847;27;false
8867;Pozostałe;8847;28;false
50610;Banki danych;8848;0;false
8903;Czytniki i adaptery;8848;1;false
8904;CompactFlash;8848;2;false
8905;Memory Stick;8848;3;false
27898;Memory Stick Micro M2;8848;4;false
8906;RS/MMC;8848;5;false
16242;SD/miniSD/SDHC;8848;6;false
8907;Smart Media;8848;7;false
16251;TransFlash/microSD;8848;8;false
8908;xD-Picture Card;8848;9;false
8909;Pozostałe;8848;10;false
19998;Pudełka i futerały;8848;11;false
11697;Albumy;8850;0;false
97873;Ramki cyfrowe;8850;1;false
97874;Ramki tradycyjne;8850;2;false
11696;Pozostałe;8850;3;false
46660;Akcesoria archiwizacyjne;8852;0;false
11699;Małoobrazkowe;8852;1;false
11704;Inne formaty;8852;2;false
19956;Cokin;8853;0;false
8870;Efektowe;8853;1;false
11730;Kompensacyjne;8853;2;false
90223;Podczerwone;8853;3;false
8871;Polaryzacyjne;8853;4;false
90224;Połówkowe;8853;5;false
8868;Skylight;8853;6;false
8869;UV;8853;7;false
16274;Zestawy;8853;8;false
8872;Pozostałe;8853;9;false
11708;Futerały;8854;0;false
11709;Paski i smycze;8854;1;false
90226;AV;8855;0;false
90225;HDMI;8855;1;false
19981;Stacje dokujące;8855;2;false
11706;USB;8855;3;false
11707;Wężyki spustowe;8855;4;false
11741;Pozostałe;8855;5;false
8873;Mieszki;8857;0;false
8874;Pierścienie;8857;1;false
8875;Soczewki;8857;2;false
19962;Dekielki i zaślepki;8859;0;false
19961;Przeciwsłoneczne;8859;1;false
19963;Zestawy ochronne;8859;2;false
19960;Pozostałe;8859;3;false
28150;Akcesoria;8860;0;false
28149;Urządzenia;8860;1;false
11715;Wysokie;8861;0;false
11716;Stołowe;8861;1;false
11717;Głowice do statywów;8861;2;false
19988;Plecaki;8862;0;false
19987;Torby;8862;1;false
89946;Canon;8863;0;false
89947;Nikon;8863;1;false
89949;Olympus;8863;2;false
89948;Pentax;8863;3;false
89950;Sony / Minolta;8863;4;false
89945;Pozostałe;8863;5;false
11721;Akcesoria ciemniowe;8864;0;false
19985;Obiektywy powiększalnikowe;8864;1;false
11722;Papier i chemikalia;8864;2;false
